,itemid,itemUrl,title,itemDetail,price,goodRate,commentCount
101,7263308,https://item.jd.com/7263308.html,盯盯拍MIX3行车记录仪高清微光夜视加强自带32G内置存储循环录制停车监控,商品名称：盯盯拍盯盯拍MIX3;商品编号：7263308;商品毛重：360.00g;商品产地：中国大陆;货号：MIX3 32G;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：3.0英寸;分辨率：1080p;功能：夜视加强，停车监控，WIFI;款式：卡片机;安装方式：通用单镜头,349.00,0.97,4100+
102,27000664879,https://item.jd.com/27000664879.html,爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机官方标配+4G物联网卡,商品名称：爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机 官方标配+4G物联网卡;商品编号：27000664879;店铺： ;商品毛重：500.00g;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,439.00,0.99,1200+
103,27000664880,https://item.jd.com/27000664880.html,爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机标配+4G物联网卡+后摄像头,商品名称：爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机 标配+4G物联网卡+后摄像头;商品编号：27000664880;店铺： ;商品毛重：500.00g;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,539.00,0.99,1200+
104,27000664881,https://item.jd.com/27000664881.html,爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机标配+4G物联网卡+安装服务,商品名称：爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机 标配+4G物联网卡+安装服务;商品编号：27000664881;店铺： ;商品毛重：500.00g;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,509.00,0.99,1200+
105,27000664882,https://item.jd.com/27000664882.html,爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机标配+4G物联网卡+后摄像头+安装服务,商品名称：爱车云镜7英寸大屏智能声控行车记录仪高清夜视流媒体停车监控倒车影像智能后视镜导航一体机 标配+4G物联网卡+后摄像头+安装服务;商品编号：27000664882;店铺： ;商品毛重：500.00g;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,609.00,0.99,1200+
106,28558124867,https://item.jd.com/28558124867.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜4.3吋APP版+无卡(套餐一),商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 4.3吋APP版+无卡(套餐一);商品编号：28558124867;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,259.00,0.99,1700+
107,28558124868,https://item.jd.com/28558124868.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜4.3吋APP版+16G卡(套餐二),商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 4.3吋APP版+16G卡(套餐二);商品编号：28558124868;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,288.00,0.99,1700+
108,28558124869,https://item.jd.com/28558124869.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜4.3吋APP版+32G卡(套餐三),商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 4.3吋APP版+32G卡(套餐三);商品编号：28558124869;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,308.00,0.99,1700+
109,28558124870,https://item.jd.com/28558124870.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜4.3吋APP版+16G卡(套餐四),商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 4.3吋APP版+16G卡(套餐四);商品编号：28558124870;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,309.00,0.99,1700+
110,28558124871,https://item.jd.com/28558124871.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜4.3吋APP版+32G卡（套餐五),商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 4.3吋APP版+32G卡（套餐五);商品编号：28558124871;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,319.00,0.99,1700+
111,28558124875,https://item.jd.com/28558124875.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜8吋三镜三录+微信定位+16G卡(套餐六）,商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 8吋三镜三录+微信定位+16G卡(套餐六）;商品编号：28558124875;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,679.00,0.99,1700+
112,29178661798,https://item.jd.com/29178661798.html,凌度行车记录仪双镜头高清夜视倒车影像一体机电子狗导航仪智能后视云镜8吋三镜三录+微信定位+32G卡(套餐七）,商品名称：凌度 行车记录仪 双镜头高清夜视倒车影像一体机 电子狗导航仪智能后视云镜 8吋三镜三录+微信定位+32G卡(套餐七）;商品编号：29178661798;店铺： ;商品毛重：1.0kg;货号：900;操作方式：触屏;屏幕尺寸：8英寸及以上;拍摄角度：170°及以上;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，上网，智能导航;分辨率：1080p;安装方式：通用双镜头,699.00,0.99,1700+
113,11266709734,https://item.jd.com/11266709734.html,360行车记录仪二代美猴王版J511安霸A12高清夜视WIFI连接ADAS驾驶美猴王版32G卡（白色）,商品名称：360 行车记录仪二代美猴王版 J511 安霸A12 高清夜视 WIFI连接ADAS驾驶 美猴王版32G卡（白色）;商品编号：11266709734;店铺： ;商品毛重：0.507kg;商品产地：中国大陆;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：3.0英寸;分辨率：1080p;功能：夜视加强，停车监控，WIFI，轨道偏离预警;款式：卡片机;安装方式：通用单镜头,599.00,0.98,1.3万+
114,11266709733,https://item.jd.com/11266709733.html,360行车记录仪二代美猴王版J511安霸A12高清夜视WIFI连接ADAS驾驶美猴王版32G卡（黑色）,商品名称：360 行车记录仪二代美猴王版 J511 安霸A12 高清夜视 WIFI连接ADAS驾驶 美猴王版32G卡（黑色）;商品编号：11266709733;店铺： ;商品毛重：0.507kg;商品产地：中国大陆;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：3.0英寸;分辨率：1080p;功能：夜视加强，停车监控，WIFI，轨道偏离预警;款式：卡片机;安装方式：通用单镜头,599.00,0.98,1.3万+
115,27970814157,https://item.jd.com/27970814157.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪5寸+循环录像前后双录+无卡（官方标配）E5,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 5寸+循环录像前后双录+无卡（官方标配）E5;商品编号：27970814157;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,299.00,0.99,900+
116,27970814158,https://item.jd.com/27970814158.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪5寸+ADAS前后双录+送16G卡（套餐一）E5,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 5寸+ADAS前后双录+送16G卡（套餐一）E5;商品编号：27970814158;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,388.00,0.99,900+
117,27970814159,https://item.jd.com/27970814159.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪7寸+停车监控+送16G卡(套餐二)E7,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 7寸+停车监控+送16G卡(套餐二)E7;商品编号：27970814159;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,539.00,0.99,900+
118,27970814160,https://item.jd.com/27970814160.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪7寸屏+碰撞加锁+送32G卡（套餐三）E7,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 7寸屏+碰撞加锁+送32G卡（套餐三）E7;商品编号：27970814160;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,588.00,0.99,900+
119,27970814161,https://item.jd.com/27970814161.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪7寸+智能语音流量卡+送16G卡（套餐四）X8,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 7寸+智能语音流量卡+送16G卡（套餐四）X8;商品编号：27970814161;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,838.00,0.99,900+
120,28004995687,https://item.jd.com/28004995687.html,意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪7寸+智能导航2G流量卡+送32G卡（套餐五）X8,商品名称：意诚源智能北斗行车记录仪高清夜视循环录像倒车影像24小时停车监控电子狗测速仪 7寸+智能导航2G流量卡+送32G卡（套餐五）X8;商品编号：28004995687;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：E5;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：7英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，电子狗，倒车影像，智能导航;款式：后视镜式;安装方式：通用双镜头,888.00,0.99,900+
121,1544111635,https://item.jd.com/1544111635.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机4.3吋星光夜视+手机查看+16G卡（套餐一）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 4.3吋星光夜视+手机查看+16G卡（套餐一）;商品编号：1544111635;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,299.00,0.98,2.8万+
122,1544111642,https://item.jd.com/1544111642.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机5吋无光夜视版+ADAS+32G（套餐四）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 5吋无光夜视版+ADAS+32G（套餐四）;商品编号：1544111642;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,389.00,0.98,2.8万+
123,1544111643,https://item.jd.com/1544111643.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机5吋无光夜视版+ADAS电子狗+16G（套餐五）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 5吋无光夜视版+ADAS电子狗+16G（套餐五）;商品编号：1544111643;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,439.00,0.98,2.8万+
124,1544111650,https://item.jd.com/1544111650.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机5吋无光夜视版+ADAS电子狗+32G（套餐六）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 5吋无光夜视版+ADAS电子狗+32G（套餐六）;商品编号：1544111650;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,469.00,0.98,2.8万+
125,1544111653,https://item.jd.com/1544111653.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机8英寸蓝牙版+导航语音声控电子狗+32G(套餐七),商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 8英寸蓝牙版+导航语音声控电子狗+32G(套餐七);商品编号：1544111653;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,788.00,0.98,2.8万+
126,1544111658,https://item.jd.com/1544111658.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机5吋无光夜视版+ADAS+16G（套餐三）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 5吋无光夜视版+ADAS+16G（套餐三）;商品编号：1544111658;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,359.00,0.98,2.8万+
127,1544111636,https://item.jd.com/1544111636.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机4.3吋星光夜视+手机查看+32G（套餐二）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 4.3吋星光夜视+手机查看+32G（套餐二）;商品编号：1544111636;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,309.00,0.98,2.8万+
128,1544111641,https://item.jd.com/1544111641.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机4.3吋官方标准版+星光夜视+32G卡（官方标配）,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 4.3吋官方标准版+星光夜视+32G卡（官方标配）;商品编号：1544111641;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,279.00,0.98,2.8万+
129,1544111644,https://item.jd.com/1544111644.html,凌度（BLACKVIEW）智能行车记录仪高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机8英寸云镜版+4G导航微信蓝牙+32G送降压线,商品名称：凌度（BLACKVIEW）智能行车记录仪 高清夜视双镜头前后双录倒车影像电子狗测速导航仪一体机 8英寸云镜版+4G导航微信蓝牙+32G送降压线;商品编号：1544111644;店铺： ;商品毛重：1.2kg;商品产地：中国大陆;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,1228.00,0.98,2.8万+
130,10651699771,https://item.jd.com/10651699771.html,保速捷z9智能中控台声控后视镜导航仪高清夜视行车记录仪双镜头云镜前后双录倒车影像一体机2018新款+4G三网通+流媒体录像+免费安装,商品名称：保速捷z9智能中控台声控后视镜导航仪高清夜视行车记录仪双镜头云镜前后双录倒车影像一体机 2018新款+4G三网通+流媒体录像+免费安装;商品编号：10651699771;店铺： ;商品毛重：500.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：中控式;安装方式：通用双镜头,3980.00,0.99,1100+
131,13443227421,https://item.jd.com/13443227421.html,保速捷z9智能中控台声控后视镜导航仪高清夜视行车记录仪双镜头云镜前后双录倒车影像一体机定制版点烟器接口[不含后录和倒车影像]【免安装】,商品名称：保速捷z9智能中控台声控后视镜导航仪高清夜视行车记录仪双镜头云镜前后双录倒车影像一体机 定制版点烟器接口[不含后录和倒车影像]【免安装】;商品编号：13443227421;店铺： ;商品毛重：500.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，倒车影像，GPS，上网，智能导航;款式：中控式;安装方式：通用双镜头,3980.00,0.99,1100+
132,2529156,https://item.jd.com/2529156.html,群华（vosonic）D5专业级执法记录仪高清红外夜视便携式现场记录,商品名称：群华D5;商品编号：2529156;商品毛重：0.54kg;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1296P;功能：夜视加强;款式：执法记录仪;安装方式：通用单镜头,782.00,0.99,3600+
133,5281488,https://item.jd.com/5281488.html,群华（VOSONIC）D5执法记录仪录像机1296P高清夜视8小时超长不间断录像内置64G,商品名称：群华D5;商品编号：5281488;商品毛重：0.55kg;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1296P;功能：夜视加强;款式：执法记录仪;安装方式：通用单镜头,899.00,0.99,3600+
134,6449850,https://item.jd.com/6449850.html,群华（VOSONIC）D5执法记录仪录像机1296P高清红外夜视8小时超长不间断录像内置128G,商品名称：群华D5;商品编号：6449850;商品毛重：0.538kg;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1296P;功能：夜视加强;款式：执法记录仪;安装方式：通用单镜头,1086.00,0.99,3600+
135,5375025,https://item.jd.com/5375025.html,PAPAGO趴趴狗N291新款行车记录仪高清夜视汽车迷你隐藏式停车监控,商品名称：PAPAGO！N291;商品编号：5375025;商品毛重：400.00g;商品产地：中国大陆;操作方式：按键;屏幕尺寸：2.0英寸;拍摄角度：120°-149°;功能：夜视加强，停车监控;分辨率：1440P;安装方式：通用单镜头,449.00,0.99,8000+
136,8017087,https://item.jd.com/8017087.html,PAPAGO趴趴狗N291WiFi版1440P高清夜视加强汽车车载迷你隐藏式停车监控行车记录仪,商品名称：PAPAGO！N291WiFi;商品编号：8017087;商品毛重：340.00g;商品产地：中国大陆;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1440P;功能：夜视加强，停车监控，WIFI;款式：隐藏式;安装方式：通用单镜头,499.00,0.99,8000+
137,18014831570,https://item.jd.com/18014831570.html,PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控官方标配,商品名称：PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控 官方标配;商品编号：18014831570;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：gosafe560WIFI;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1440P;功能：夜视加强，停车监控，WIFI;款式：隐藏式;安装方式：通用单镜头,499.00,0.99,2200+
138,18015019189,https://item.jd.com/18015019189.html,PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控16G套餐,商品名称：PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控 16G套餐;商品编号：18015019189;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：gosafe560WIFI;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1440P;功能：夜视加强，停车监控，WIFI;款式：隐藏式;安装方式：通用单镜头,539.00,0.99,2100+
139,18015019188,https://item.jd.com/18015019188.html,PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控32G套餐,商品名称：PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控 32G套餐;商品编号：18015019188;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：gosafe560WIFI;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1440P;功能：夜视加强，停车监控，WIFI;款式：隐藏式;安装方式：通用单镜头,579.00,0.99,2100+
140,21045856051,https://item.jd.com/21045856051.html,PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控64G套餐,商品名称：PAPAGO趴趴狗行车记录仪新款GoSafe560WiFi索尼1440P超高清夜视迷你隐藏停车监控 64G套餐;商品编号：21045856051;店铺： ;商品毛重：1.0kg;商品产地：中国大陆;货号：gosafe560WIFI;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1440P;功能：夜视加强，停车监控，WIFI;款式：隐藏式;安装方式：通用单镜头,679.00,0.99,2100+
141,1552906698,https://item.jd.com/1552906698.html,凌度行车记录仪双镜头高清夜视前后双录停车监控倒车影像一体机导航仪带电子狗云镜7英寸标准版+倒车影像双镜双录+32G(套餐三),商品名称：凌度 行车记录仪双镜头高清夜视 前后双录 停车监控 倒车影像一体机 导航仪带电子狗云镜 7英寸标准版+倒车影像双镜双录+32G(套餐三);商品编号：1552906698;店铺： ;商品毛重：400.00g;操作方式：触屏;屏幕尺寸：5英寸;拍摄角度：170°及以上;分辨率：1080p;安装方式：通用双镜头,329.00,0.99,2.5万+
142,1552906700,https://item.jd.com/1552906700.html,凌度行车记录仪双镜头高清夜视前后双录停车监控倒车影像一体机导航仪带电子狗云镜7英寸标准版+倒车影像双镜双录+16G(套餐二),商品名称：凌度 行车记录仪双镜头高清夜视 前后双录 停车监控 倒车影像一体机 导航仪带电子狗云镜 7英寸标准版+倒车影像双镜双录+16G(套餐二);商品编号：1552906700;店铺： ;商品毛重：400.00g;操作方式：触屏;屏幕尺寸：5英寸;拍摄角度：170°及以上;分辨率：1080p;安装方式：通用双镜头,319.00,0.99,2.5万+
143,1552906702,https://item.jd.com/1552906702.html,凌度行车记录仪双镜头高清夜视前后双录停车监控倒车影像一体机导航仪带电子狗云镜5英寸电子狗+倒车影像双镜双录+32G(套餐一),商品名称：凌度 行车记录仪双镜头高清夜视 前后双录 停车监控 倒车影像一体机 导航仪带电子狗云镜 5英寸电子狗+倒车影像双镜双录+32G(套餐一);商品编号：1552906702;店铺： ;商品毛重：400.00g;操作方式：触屏;屏幕尺寸：5英寸;拍摄角度：170°及以上;分辨率：1080p;安装方式：通用双镜头,369.00,0.99,2.5万+
144,1552906704,https://item.jd.com/1552906704.html,凌度行车记录仪双镜头高清夜视前后双录停车监控倒车影像一体机导航仪带电子狗云镜7英寸电子狗+倒车影像双镜双录+32G(套餐四),商品名称：凌度 行车记录仪双镜头高清夜视 前后双录 停车监控 倒车影像一体机 导航仪带电子狗云镜 7英寸电子狗+倒车影像双镜双录+32G(套餐四);商品编号：1552906704;店铺： ;商品毛重：400.00g;操作方式：触屏;屏幕尺寸：5英寸;拍摄角度：170°及以上;分辨率：1080p;安装方式：通用双镜头,389.00,0.99,2.5万+
145,1552906706,https://item.jd.com/1552906706.html,凌度行车记录仪双镜头高清夜视前后双录停车监控倒车影像一体机导航仪带电子狗云镜8英寸标准版+倒车影像双镜双录+32G(套餐五),商品名称：凌度 行车记录仪双镜头高清夜视 前后双录 停车监控 倒车影像一体机 导航仪带电子狗云镜 8英寸标准版+倒车影像双镜双录+32G(套餐五);商品编号：1552906706;店铺： ;商品毛重：400.00g;操作方式：触屏;屏幕尺寸：5英寸;拍摄角度：170°及以上;分辨率：1080p;安装方式：通用双镜头,419.00,0.99,2.5万+
